lat,lon,score
55.78741228612145,37.51525981688428,3823
55.884578572357334,37.379819824832495,9292
55.818057052516004,37.87436744400914,8959
55.79176135679325,37.73811945540986,9432
55.87097046780978,37.525549960044245,7012
55.87105220542327,37.52063302749414,1657
55.869581637778836,37.51929641793798,5315
55.77521866433799,37.64805622074418,7477
55.63011974780904,37.763774291355276,7996
55.76036361424772,37.61294183749362,6724
55.76217354886925,37.61117182022861,6649
55.80786782562133,37.57331300553648,5369
55.8110263920524,37.50942160873956,1135
55.7144426235087,37.81475754604208,2537
55.81647128697993,37.45583804950901,1199
55.586633452607984,37.66666665832403,6227
55.650624734018045,37.666000861776894,3116
55.71305044478703,37.65678308655144,627
55.71697248871265,37.58782716805016,8417
55.72977219572313,37.60202714482944,5763
55.83542418399228,37.63778617474365,6892
55.79569396676095,37.540461364233224,9435
55.65361201892608,37.50496016007777,6682
55.653468912595706,37.49390996841115,2614
55.723488131514706,37.6003212467548,747
55.69549650281573,37.65822895205366,3469
55.672255517929734,37.48648660824288,6619
55.680132556060904,37.503478526526536,4686
55.738944162392016,37.59408755744739,9511
55.819161247330655,37.66378124236675,5168
55.85616026614659,37.694474864112124,4163
55.681906383926034,37.71566608204107,7681
55.70313211322559,37.53011762389115,7615
55.79083982331358,37.59499096391036,5892
55.76722213885427,37.653670769802325,7780
55.792305526629846,37.700266364041504,7476
55.788567456494285,37.60564701475014,2173
55.71474048712912,37.49471816123467,1499
55.66300599876088,37.48349982863442,4119
55.764398435394575,37.63970087143928,9662
55.7281675203312,37.62890291069737,8920
55.69127661317602,37.597197808292876,6299
55.647394759780944,37.49051793102613,8841
55.505237892208875,37.571078697541026,2628
55.824993834266856,37.649910900592566,1476
55.819339427505795,37.507142566189465,8065
55.800525531644645,37.51781342848678,7392
55.646759229250904,37.75536465314579,1503
55.642258954832,37.76103509088737,3707
55.609708669564924,37.72001743518319,7500
55.60876581074472,37.719645644596106,2282
55.78688785032332,37.52898262156625,8502
55.68783296891527,37.74371428422845,8663
55.74285211128841,37.48489225706538,5297
55.76980613266066,37.62169973953415,5275
55.650262965703234,37.45848539547097,6255
55.74799997891787,37.72109126020503,7567
55.690659053432604,37.56981473210001,4144
55.65093234979609,37.5961174674764,6560
55.865052721375065,37.44831726339315,4306
55.69177511342416,37.5558352760365,2898
55.75640536406178,37.615675967719596,9319
55.76124747916039,37.54517883795851,6213
55.66129963494115,37.54369646922381,9328
55.74731371167956,37.682508915657515,585
55.76158775267258,37.63245084560326,1220
55.742845435911775,37.63031655372809,4052
55.74192938528131,37.62905803403481,7555
55.625014701090684,37.52384644608936,2862
55.75469677040861,37.62142403421375,7108
55.84339342432786,37.51203529703501,730
55.755316633005535,37.61199312299377,1776
55.75621178041196,37.604724725352476,2591
55.70936493539915,37.60689193303278,9658
55.778679712970415,37.75027752538686,6669
55.63492633729086,37.49006639313524,7741
55.801832400489204,37.531920053022056,2195
55.80275900603678,37.529309283864066,8831
55.64401323862987,37.505562254441514,6081
55.8454860842397,37.66219169968329,5221
55.70156454724059,37.59804634621172,7216
55.7665453207373,37.62756579747747,8569
55.76643132549584,37.6337948890521,8793
55.74931543217416,37.6429249341478,3188
55.75621693446815,37.59934580327467,5042
55.751902194944996,37.64620002822749,5102
55.76434296556995,37.60378027170757,5991
55.76226111528407,37.64307260508565,1614
55.75453430449144,37.64799131678251,5695
55.76770292118994,37.617871475970134,3568
55.765564023682245,37.60598171579352,2572
55.8484774868429,37.657577886104626,2327
55.76537336323149,37.58620780508234,1772
55.730324827797034,37.64610909507235,5188
55.86556851137808,37.6656732347237,9448
55.688548714922746,37.621324459960825,8344
55.776575286121236,37.545044235203406,3939
55.776157263717124,37.61099362044929,6645
55.79010047772926,37.53124874220238,2550
55.75698600743592,37.573839041990226,8023
55.87341754902896,37.54547306221159,1504
55.82351234864863,37.61816616752287,5729
55.76497372296659,37.69106355379343,7387
55.746790853199705,37.64908274293011,1019
55.74625617469603,37.6525583157058,7072
55.74947308328768,37.6571644676757,8274
55.807165351107486,37.66552807297164,2867
55.79433820845573,37.554433857408036,2718
55.81983364043336,37.60772322436899,1830
55.80045566743023,37.39607312912664,7881
55.752239981098874,37.389512162393125,5821
55.4957630516667,37.58649536932104,5608
55.695717993249154,37.600884729677794,960
55.77966044433872,37.55549114808099,1120
55.69308446758342,37.55939525497835,6852
55.7814708341675,37.5146958237942,9499
55.7523494747279,37.579007426807074,2626
55.80414553737203,37.614447601157394,8376
55.533350982356424,37.50853747183891,4269
55.75499421079233,37.65952291703334,5300
55.69810702419238,37.545593864486584,2923
55.75759179406298,37.5968397145824,4597
55.89842687205154,37.575392522856916,2583
55.689142307927234,37.569520854267964,7400
55.709130988545446,37.661930739027405,910
55.6966343672184,37.5355636384067,2515
55.69847498959595,37.51619530128403,1447
55.838772346408454,37.548247196300636,9951
55.85376752088414,37.589791825010956,1900
55.772781413578805,37.53314148654094,3184
55.66910503215027,37.37989001160156,8833
55.66910503215027,37.37989001160156,2978
55.74354757720189,37.58986311303644,8629
55.74931043821234,37.598735270551884,738
55.82431714019903,37.63437102060431,3304
55.7739933640864,37.60759551635071,2387
55.82903373788094,37.408749197823816,5190
55.80779936752939,37.47835511099541,8421
55.71344169955736,37.855361674551396,5788
55.755791346106164,37.59158604967402,1637
55.754932384525034,37.59162568920696,181
55.63746835548079,37.742960657094265,8280
55.68288524880611,37.70916139988372,8203
55.8606105402672,37.599194937839115,3848
55.75742593640452,37.40793355808412,9475
55.79997534317376,37.55145044783116,9928
55.77946925224822,37.61666809076685,709
55.77972363835448,37.618389371467444,9435
55.77808053215019,37.61962419237515,4246
55.77585124565431,37.619339410540505,7697
55.78281730612492,37.61388044533723,8716
55.90039001414144,37.57105203133088,3356
55.658405463547574,37.47967748266982,6407
55.79497021867103,37.618382372794414,799
55.66657922227214,37.47716544689115,2215
55.721909199429874,37.56624119055149,5840
55.72808035795667,37.574234059887495,7587
55.76918258181077,37.399962854934614,8916
55.79264336506466,37.76420543039172,2263
55.72644980979565,37.602980477159775,7744
55.75632159437889,37.81196850990849,2921
55.82149415150562,37.476269397519786,6703
55.835540363942364,37.369964295953075,9283
55.835540363942364,37.369964295953075,7612
55.831612760097734,37.68118424729382,7351
55.829875470189,37.54773030064272,8266
55.798882862872446,37.617970006502794,9647
55.80546972098213,37.801259004936604,1948
55.61624442568587,37.49912736752612,4514
55.76288697774401,37.60194014788097,9710
55.73685346839329,37.67042808683846,2478
55.737726841887415,37.667675740628006,6397
55.83815204799659,37.33890123112245,6587
55.787611148734776,37.56313632867527,763
55.69372268887648,37.589068431909574,7285
55.70301122022182,37.40311936800529,8306
55.73574174461024,37.5776449579476,339
55.846155354102756,37.358071283444254,9653
55.74746137884414,37.63177720324506,9884
55.74943215002701,37.52431079977398,1047
55.661649811391136,37.48145124592396,5329
55.70244822935375,37.55192523846526,2204
55.71620523638032,37.38793207681845,3822
55.82602306345953,37.727703701889794,7889
55.73483976306157,37.59064639789159,7517
55.596656631588324,37.67791267358127,6871
55.596656631588324,37.67791267358127,4500
55.81174759107498,37.638599156331665,7948
55.73513104501125,37.57966582251938,2843
55.733522167396266,37.57867651377767,2404
55.79512492555475,37.59387616325297,2131
55.79692519484195,37.59401235910011,3603
55.7555022048998,37.541544176208326,639
55.613083159356876,37.683512226894955,4454
55.66333903987877,37.562006336915886,2074
55.76920418125038,37.583301845406645,6822
55.70694317133168,37.6561597338611,8135
55.64221448562694,37.41373228149092,9056
55.64063423479148,37.41567917188788,9621
55.73434765289756,37.59456450949965,356
55.73815610867797,37.57842444848895,3267
55.83854036611619,37.49289942128343,1533
55.80269919030105,37.53286900665912,2902
55.76211026594675,37.58599428287647,7730
55.729475782785435,37.590152633824,2332
55.759820466363216,37.616999217142244,5548
55.80923110742502,37.576670621626185,5780
55.75470123047794,37.612986752404595,232
55.816714079461114,37.56958472082672,5409
55.755808820893186,37.614685848114654,9567
55.597342687477536,37.67897206895918,5253
55.7783309414564,37.605501799315796,9244
55.69794474242417,37.56074411744399,9334
55.6978998676318,37.56040076793682,1633
55.86653719118426,37.55813777474468,3583
55.86114056319656,37.561473562123105,1704
55.70599811898767,37.733679303687154,6601
55.792610748125135,37.787058945335644,7847
55.679773478639994,37.47702800495613,2697
55.67791675589255,37.46703169996144,2642
55.67754610247292,37.46886812047579,4262
55.6762818120286,37.47037497060759,6160
55.67543456058666,37.46915244327199,8336
55.72695817658632,37.585306554783074,8429
55.692874290277686,37.797425312682066,7824
55.7383001135355,37.617457934804094,2950
55.72986312148362,37.584541691487004,8850
55.78673908232932,37.62740159046458,9001
55.61339390602555,37.66693096372191,4167
55.631689503426585,37.74233879363085,7063
55.6260331997255,37.53979161186421,5314
55.61502791984253,37.52739499335078,6216
55.62687354165039,37.58809352454484,3692
55.657116970081134,37.40133251616101,7401
55.58205423678324,37.584394026959146,2617
55.56814862819905,37.558839294926145,115
55.84371549813981,37.64860987700667,8580
55.84282624890457,37.64801515323407,397
55.60932776354727,37.6925637774428,3593
55.60723087254573,37.67509038618614,1708
55.60681117819439,37.29261849685286,2218
55.79823627468772,37.80789366764756,5574
55.79846665014484,37.81103289748743,1239
55.616281693462604,37.673105480745136,5813
55.7405740104615,37.587516795602596,4525
55.71859501607997,37.62273711409033,4306
55.71599626587438,37.626866030086404,7782
55.77409162386319,37.46456105596057,6041
55.7338017442129,37.58213081002003,1033
55.73361125013182,37.57655277229098,6587
55.6587628099817,37.43054510024361,3526
55.65890996217827,37.42990418327574,6651
55.60619914869037,37.4897747380892,4230
55.60403892538165,37.49144662332449,2043
55.59401737941382,37.705077385397445,8903
55.59401737941382,37.705077385397445,9717
55.74115096706615,37.464895131226314,762
55.74099808265103,37.44171098745941,840
55.76132229779723,37.76251607985839,5791
55.87194073670425,37.55272045528579,5683
55.86415761908969,37.551265383321486,525
55.586262310536995,37.680734975315026,8232
55.75139752143004,37.562562013153794,5738
55.84311928254492,37.433849031513844,4971
55.84672220311449,37.42899820148011,5090
55.69491262601539,37.38971591749474,2881
55.81400740411431,37.480060360538154,4090
55.87113613407719,37.546099139758,1093
55.74437334259519,37.557496737235525,6116
55.71478226162395,37.8749100118037,600
55.77067340293138,37.609088254909885,5358
55.771604203240884,37.609055974288694,3385
55.877915687567224,37.554973403937794,9452
55.664663104501216,37.76326885494297,4743
55.7235569363594,37.56668885456504,7836
55.7355864988259,37.59568994405355,5665
55.7625986381555,37.7382830944269,5879
55.66921359947495,37.459241838013554,2069
55.672693218855585,37.471703380350526,5433
55.779948852207575,37.60145374360648,2779
55.763969597358404,37.59212026809299,4149
55.74120462304522,37.623953966255364,7344
55.76240273664876,37.58944050965584,5599
55.74899091616536,37.58481439991803,6616
55.756236215456724,37.46432663968815,5774
55.86888409530806,37.523226927417085,9345
55.74114458305348,37.59207467923322,2973
55.75006401122114,37.58762578670134,6056
55.89040882151744,37.533092681867075,3827
55.88831278310372,37.58874518098183,3199
55.765855543956214,37.62064472541156,6998
55.702840391617116,37.55553808454998,2106
55.73709039905603,37.5184021188171,5382
55.87927312716101,37.5296065233087,4729
55.63781590275314,37.65634188216803,5770
55.7385899909059,37.41067670779949,7400
55.78445814549572,37.70305235881176,4221
55.76978007154387,37.42658680998643,1186
55.84015331789477,37.49156320875942,2323
55.61838714967962,37.31075326399859,122
55.692111820399056,37.56942342243469,625
55.7522959651479,37.66128703567205,5211
55.75130623852733,37.65715001966575,5709
55.752242524528896,37.65851649135212,8221
55.76293910536162,37.67546807736598,6806
55.75110120714478,37.643903353998006,9736
55.593196695328615,37.35041963306625,1845
55.815793103524854,37.50239786638354,532
55.73998300018658,37.41632674915712,8001
55.66455153865586,37.569997333664894,1436
55.74278704131283,37.417611062102736,2670
55.69592036620761,37.359331359248635,1060
55.75547571652587,37.64399155621872,2276
55.76685330806297,37.59877111311985,1866
55.76708055309203,37.59537464201463,3938
55.778488969285576,37.49170062399875,5252
55.73752962434627,37.820916618127704,2894
55.49233858506075,37.3017156408027,2367
55.5656682,37.44401575,5389
55.68417283157921,37.65357642024938,436
55.823568241062524,37.459764483672714,8160
55.8200270718539,37.457783567792795,4098
55.89417294211343,37.53470466356542,7556
55.76214496559349,37.61564242780514,1011
55.759244146994796,37.619104171822926,6181
55.75815227376952,37.61968900617013,9106
55.538646209701845,37.52378081871988,8631
55.728966575266924,37.44059111230243,968
55.88699506507953,37.53098245867431,4393
55.90823742048225,37.58139215596419,1571
55.76926907700699,37.61142095034829,4232
55.72901401051054,37.6423553114722,679
55.79962631550875,37.580335797159094,4314
55.7989433405423,37.57911225616582,7306
55.81401704105819,37.58812431162659,6213
55.67639634777585,37.717002538316315,4526
55.866891690693954,37.506704002067785,5432
55.79961621253647,37.51237011602296,507
55.78742786908234,37.71542659515861,9422
55.64701967692896,37.41168287906996,9393
55.75374268347696,37.59176670133324,6464
55.699126245391824,37.611657866871774,3213
55.65284323833592,37.828985261791786,5888
55.652330167739834,37.82259787442554,9096
55.72788358003402,37.47640456143595,9127
55.79902489495344,37.7019905469623,5749
55.888975847082314,37.56488603483413,9979
55.79637390308963,37.496596389418045,4064
55.762239467943786,37.63906334856542,9160
55.74042717235611,37.63075195645734,7965
55.83619284988191,37.50055786056388,7831
55.65882759513761,37.40194069518036,4038
55.73596340825525,37.633271157994365,4837
55.75602201265918,37.635984174739605,5310
55.81581563333728,37.52761225593565,3912
55.65865828804339,37.50401042556562,3536
55.69125480008251,37.74584345357222,8322
55.7244539097907,37.565298493639666,9467
55.73747533305204,37.62630770807972,2679
55.667014789666126,37.53338613948726,8585
55.75513402067095,37.6389200513665,3604
55.755272220645836,37.63844469973157,6019
55.85297971535104,37.578444017999146,9020
55.75117738457218,37.631282404055646,4222
55.78292589151655,37.720940895166436,5586
55.782868369001406,37.721576226357506,9428
55.771139901287874,37.61702914427105,3782
55.7706532848211,37.61902249607518,9381
55.756279545934824,37.64698198425361,4154
55.82893495264787,37.42496146269251,2491
55.8459014241517,37.39814508350382,198
55.81967198864687,37.54609388146873,837
55.79019696411751,37.497328723150176,9558
55.861625512316294,37.637821496910455,1352
55.9074340471457,37.57213716726725,3468
55.742181453379786,37.503905054123585,2575
55.74115236920704,37.502842007907766,5732
55.752329720911455,37.61985947673545,1014
55.734330984180346,37.6342731336624,1262
55.98372865923493,37.20801190253034,553
55.663047203529885,37.582235689879056,9626
55.611969908327026,37.60698682166928,8000
55.75886984107518,37.62792672622547,9387
55.81857644567433,37.466374841147534,2488
55.815782931800584,37.53715950825373,6063
55.79992482525106,37.55489835122367,9579
55.76296732559777,37.65492611709038,7423
55.715152817046096,37.677952416758295,6199
55.738415130561236,37.45614675019054,6197
55.76433592168547,37.59483475392481,1989
55.81257222409391,37.58064618879128,3322
55.81994264432943,37.5305806995111,9166
55.54213392037061,37.57496419582063,9870
55.73037529954392,37.62157860517857,9746
55.75731113632597,37.37871258513055,5010
55.75731113632597,37.37871258513055,5739
55.75160017748095,37.590346849163595,6275
55.760915949622344,37.37665784286225,3984
55.760915949622344,37.37665784286225,4626
55.75157607019501,37.594200393203266,3088
55.74739967397449,37.595889786776176,3333
55.818598544881866,37.46141777078646,7068
55.66659404455042,37.646803374274945,8885
55.74423776562278,37.85667598415312,6375
55.664693118037306,37.626694043099945,6842
55.73073479791165,37.68186433950977,7809
55.73401174100964,37.58509234972632,7478
55.74349230980725,37.666974531117845,4328
55.764925462897615,37.64278949114454,9617
55.761080864523656,37.56034645778794,4109
55.820725039962845,37.5662760956403,8448
55.791756873424745,37.35288013972404,5880
55.803181015184656,37.41049745289426,3333
55.759320934341005,37.55757116335037,6489
55.79362112092042,37.406681623585676,7723
55.75865349419767,37.64871978114568,1204
55.80948921120684,37.464631047193116,2225
55.806327140471176,37.47271627961984,2573
55.809372626351916,37.47170682530899,725
55.80026358232927,37.46681381844611,5390
55.734123345974375,37.571938087567816,1082
55.7885778656679,37.364456774553325,996
55.64956544378159,37.47288662656963,2144
55.852716263685686,37.4043352575709,6814
55.78833071223183,37.688512443457554,5103
55.767643075115814,37.64536291463245,7466
55.828432861869715,37.53183758516403,792
55.758190461175175,37.5685043924458,9358
55.759414995541235,37.56732511219444,4352
55.88611464371273,37.5254096709058,6334
55.886498143532364,37.52446235140806,490
55.86921941912756,37.54259717395533,5361
55.87486941913641,37.533915180432324,7325
55.87291431634252,37.5335690202705,2738
55.74048988578508,37.65868963414188,9880
55.63696260154975,37.779051774914954,494
55.75740006509145,37.69314622460457,1111
55.88452600927208,37.52955971544399,7649
55.73650729070057,37.574481963070355,5528
55.82344892857538,37.4971250286401,7773
55.851426988123066,37.509155276593425,1635
55.85015023529504,37.51490326627774,469
55.841002376586,37.487304881688395,373
55.69957063369964,37.66267486241887,7521
55.75896159544328,37.57032100372301,8049
55.712430798505835,37.859370641949035,747
55.76922299650014,37.62415769731393,5092
55.757758535609746,37.65478725870527,423
55.73897169623542,37.52293323139061,6968
55.752893092957336,37.6541893338873,5508
55.76492679698745,37.81211879508089,8926
55.80930416269043,37.52179247580563,7903
55.75911347106784,37.647104998758564,4096
55.75639510441106,37.638049062379366,7282
55.845261054041266,37.36327794147807,2510
55.73447669175465,37.68658356119417,2889
55.741000462457976,37.52029188953974,9460
55.787293387236,37.3529182473997,4125
55.786376828323256,37.35231263013258,8243
55.722529971519634,37.79249411835889,793
55.836280808380316,37.4603242592001,7169
55.82889889611253,37.600680490628946,1664
55.82526580498382,37.599242873255584,7152
55.62919780433879,37.61136451128632,9820
55.68979927444482,37.693817360633744,8964
55.73650691326567,37.80958493131177,3669
55.757457861138235,37.622334464685515,4706
55.68468099895291,37.74815176714132,8496
55.845943432919796,37.35357793163613,2369
55.75932491289598,37.60812253189602,2957
55.75958653482061,37.59802675356486,9077
55.70647653652382,37.517723357171114,3721
55.78098391616685,37.668020295372315,2409
55.83539946996249,37.63530158124152,686
55.76074089340277,37.68655954853334,4456
55.740315718774596,37.493636382744036,2328
55.73123283501865,37.619219093017826,6145
55.734569064770646,37.61991973258154,5117
55.75049937792801,37.60485621411425,9856
55.75324437926752,37.608701230495065,1075
55.8871337938027,37.520003828839975,105
55.735941085950095,37.524264578169685,4212
55.73596857737134,37.51913875902981,8997
55.64088109773249,37.53076208525869,3202
55.68441325406904,37.62125587479638,8574
55.7412238594511,37.77484341200523,7184
55.49804440359335,37.541341379222835,2095
55.85325059400903,37.61234530893279,9557
55.652183580016455,37.45834351838012,9326
55.65864307063207,37.717736268662755,5028
55.743352007129936,37.606120815538475,1286
55.684067509846614,37.47013435878222,7499
55.728835802024975,37.62483747221465,5329
55.67164272093299,37.446030298825576,384
55.98774597322475,37.251497950647185,8480
55.65364139461352,37.67945890666066,6855
55.74907401217683,37.53952743832235,7359
55.61795257263541,37.653991696041665,2823
55.62004859429583,37.65362978569153,5934
55.77291437898842,37.670131877664005,5178
55.66755152918286,37.790311845570166,969
55.58647879619129,37.69440842217888,5387
55.57944956770761,37.60343024030076,3943
55.768540442195025,37.64858902120938,5512
55.84630630491914,37.37341718534183,2112
55.79293363073481,37.68725625144268,2590
55.76951902444292,37.65161473134942,3566
55.76577009188746,37.65204986742361,8939
55.77005949817073,37.73575994831504,7465
55.771002937795316,37.739948399456736,3205
55.740483792578374,37.59882827578631,4381
55.74120330589965,37.599188526384474,9568
55.79398751363375,37.56195016437756,1088
55.789377459967874,37.56319584497291,4219
55.575150907187734,37.679908765565045,2375
55.65096470485477,37.6509549256652,1863
55.65035021044158,37.64745895853318,4304
55.64951125805013,37.653574283592405,3267
55.71201490772259,37.72919879257792,5231
55.64683802393822,37.509641655641104,3881
55.67784873943597,37.64891959424178,9025
55.69305562817713,37.50808502674424,6201
55.6470064175347,37.36153490183117,5273
55.80619590197946,37.47969536423922,2100
55.71455660370803,37.62993211798005,3189
55.793949704093905,37.49934274378787,2874
55.711505597411694,37.64696707800763,6512
55.60728677137183,37.73250782153131,2424
55.793742097242784,37.486145654418685,2708
55.70925488093249,37.776033789501426,1817
55.750540973377085,37.696331194542275,9612
55.99023871020124,37.14758421089125,1227
55.79665203297547,37.69215402498233,4256
55.80331814150775,37.56191096473516,7131
55.801045907388804,37.64499898432964,3656
55.79968350905048,37.56899021435386,3286
55.77080110218655,37.638962599082376,459
55.79904054680909,37.65603038279487,6168
55.768857683194085,37.406216432092215,3366
55.842930589585364,37.368716417072385,7541
55.82491097669601,37.531897491626566,2710
55.994445896834435,37.23724345187399,3174
55.7999925555069,37.53976647305912,270
55.83764834512272,37.54403426460828,5253
55.68444301805862,37.736470603635425,1245
55.68198999825503,37.73652280766932,2421
55.8167569803888,37.616833929287424,790
55.85292993357021,37.483024721097365,6823
55.661438589955544,37.76982105533549,1796
55.78627232692762,37.718601197645924,8509
55.90450672943175,37.38091966348405,6523
55.799041218048735,37.5398188678067,1358
55.80150395300812,37.55686015739959,7214
55.851446616673826,37.46891797160878,4156
55.72877723018689,37.73638759865381,7381
55.80133276425245,37.69100106033491,6510
55.72431890544225,37.744280151590445,8560
55.79948625416592,37.67406667798687,717
55.83440019606497,37.618833640639885,3258
55.81276084374093,37.695749396301665,4256
55.91802453491216,37.535791564355506,5490
55.76644447385737,37.565353841217124,8787
55.765792825406955,37.784536191688794,9879
55.81766635308885,37.679485700250495,9230
55.807243344391914,37.486631357858364,1085
55.582984200961576,37.69833119832068,7827
55.81135792198175,37.55546177031126,8273
55.80880801577233,37.55665896565856,4149
55.83662706728897,37.54871337565385,6439
55.77596097635624,37.65079055737726,5998
55.79038349294146,37.6309831834139,1940
55.696706520963026,37.629615417881304,4186
55.735833978562,37.81629546905636,4417
55.72834427286902,37.817569626783765,1876
55.854864069587684,37.67737390359068,7494
55.811022899062365,37.56672784750887,6826
55.686225486623805,37.57264993206662,6157
55.81077845602923,37.52948151127698,6553
55.78446284101146,37.61002840328686,7194
55.75607216846719,37.754822557939065,8975
55.745441411956925,37.40436082665054,5167
55.78690001479239,37.57770042982196,7564
55.66239649507628,37.6532180780859,4845
55.80097172139969,37.7621695380052,4018
55.712879402943976,37.80067311486613,2766
55.77661029024769,37.47955194254138,8643
55.802689859855406,37.736563570689455,4081
55.836326232593066,37.74618026701832,5549
55.75946913535795,37.73173241182732,3642
55.76459702768544,37.70686390156575,1227
55.856853881187426,37.558745207577616,8395
55.653701907382896,37.34902001066302,4940
55.641553308016604,37.514850656440395,2813
55.65033015760431,37.49271590418108,9364
55.75091857657842,37.412503708970384,8631
55.77234447225539,37.63145691480708,323
55.85309619451391,37.63178289884999,9098
55.84985281421975,37.58760785635958,8488
55.820348711706075,37.50527367106669,4387
55.73083921625927,37.639031004390574,9413
55.83150284662761,37.61750718307404,1587
55.82672805805197,37.69965337257093,9602
55.8243788060821,37.68380118368166,7470
55.82669357916288,37.771366266945805,1732
55.64189641769214,37.650636413335086,5640
55.69869930635775,37.36742969986213,2577
55.682594283614854,37.345587283623985,6856
55.69518265871662,37.35411929926368,9674
55.6763833866714,37.817730845523826,5127
55.56870727524118,37.46553442271309,2122
55.84165980034791,37.38582222053607,4585
55.8957602192184,37.39340403970121,3666
55.8578090407416,37.437408369675396,1189
55.86700448060044,37.47639212341603,5142
55.68469031665815,37.50301846829042,4780
55.876502435800894,37.50794203022565,3425
55.744734937618055,37.455912959771034,8497
55.746219870374325,37.45756353789055,7506
55.85154638259121,37.438236870797304,571
55.71320007311073,37.62314846237964,922
55.70424939984981,37.47910693919788,6259
55.75555554614178,37.691211216791245,813
55.74526615753926,37.63546064724414,889
55.74070323340665,37.62228637538694,3764
55.74520570201112,37.61768407157883,5546
55.77452225068026,37.61416287233344,1692
55.681596810478965,37.54430964280286,8224
55.898918766516516,37.58853230686522,1792
55.75780044819002,37.409005555804704,8762
55.82605198451444,37.62833527100365,2572
55.61894580770409,37.64905667264316,2951
55.74007284393254,37.40769516467878,3660
55.70563115640016,37.92865541461278,5921
55.78776458827179,37.69483839091755,7226
55.69664452818454,37.64141582401772,5384
55.807276467305,37.694555605098685,1640
55.74799152522893,37.5657174663298,3762
55.85668762192789,37.48365542053545,7721
55.746958228196455,37.60615344437712,3537
55.79071801123059,37.68906287242112,679
55.79175503919588,37.69032345212271,3081
55.515509751265675,37.35156168107852,8105
55.81478467892192,37.6556937728318,5677
55.839879885295964,37.458787750300296,9038
55.71962625691799,37.66552989799212,1675
55.74365654058306,37.774302189324025,3711
55.76935301934367,37.6844217167784,4284
55.77826713945145,37.717171947586586,6816
55.83102498498013,37.656343002783494,9790
55.8321421875933,37.66822424503293,7430
55.55322664353011,37.42139805665658,2877
55.77839848955687,37.635542434113965,9096
55.68566028736542,37.69975036183384,7957
55.60174062445162,37.5308313971682,3335
55.76823241348769,37.66089475847422,8810
55.722088703247046,37.432349208533985,3199
55.61813286355972,37.30557671204883,683
55.63577925415,37.60147132113584,3557
55.85191136495343,37.51522522902438,3364
55.57594033050986,37.671003455444975,2666
56.01095811916459,37.157084089737346,4466
55.77998975955117,37.422248080486916,3703
55.774580692463196,37.75683316502219,3209
55.80098523390646,37.55277031149936,6853
55.880187716729715,37.5401146093201,557
55.791770377509195,37.76246904066197,2628
55.68235173968922,37.605298772760534,8772
55.557626502931896,37.347213264612755,8048
55.67542615285766,37.76454880290704,4678
55.87534005135638,37.602962886829914,8064
55.73884593360558,37.87471329035662,3674
55.81087678023698,37.427002721511,5494
55.76319786142806,37.62263145818623,4162
55.600429325780084,37.43807015050424,5393
55.596151198176294,37.58054776566003,4331
55.595886089360434,37.584342122194386,5587
55.59509280745835,37.592223092875564,8812
55.79588504545419,37.712838677299196,6365
55.76504192306269,37.63584605416595,5354
55.684719350758094,37.846517765895726,34
55.59940839478667,37.55209534293975,2496
55.83604887906322,37.652107774491334,4180
55.8738469399742,37.61913145688832,3958
55.86028168370536,37.64347550895055,9088
55.76417622643763,37.79531992348729,8562
55.78991014580681,37.714670311782044,6947
55.76982366603469,37.67087737990613,9612
55.78910571263891,37.715041033396965,5296
55.81727837323758,37.56241095229253,5456
55.79840101579714,37.744386653049006,7630
55.87581492857341,37.73008134618218,4050
55.784307060827665,37.60529475115339,477
55.78853104970573,37.67882432020762,1204
55.8572244800144,37.60651340089875,7812
55.79567074466184,37.490261093349886,6255
55.77052616759912,37.65749660901148,3274
55.77174695693941,37.67289926955747,5308
55.69671454837373,37.48685071534774,2675
55.77687455948709,37.66259461681192,8438
55.87891351868117,37.523826958237734,7402
55.839044901909624,37.74597829373752,2138
55.50143970717127,37.52006902274846,4442
55.79069271712763,37.67885532063676,7776
55.76466659303093,37.63540298166804,2749
55.861675052539766,37.37302224801034,5808
55.89382972984876,37.57330569148939,7666
55.7113669851533,37.63180262999832,2996
55.80980607443515,37.75856196838621,2073
55.718256765851066,37.795645563365355,1849
55.526331980043,37.35192049219416,5194
55.83112309406209,37.54371574105986,7081
55.79934962039437,37.59465484737477,8100
55.880174307010805,37.46217286835583,2108
55.78198584854075,37.57080481280567,4863
55.774920238405905,37.65479206617892,684
55.87595451849735,37.51647220130442,2443
55.77873216192949,37.59825177494811,6994
55.76812751687222,37.62463852063691,3071
55.772976369018,37.606041332974186,8424
55.68465269244333,37.35036764594199,755
55.67106029910797,37.647710884510495,3658
55.75687456603895,37.64229551287833,8221
55.758801354340164,37.582813056848984,2250
55.7748172776493,37.63592099108558,1930
55.77201648469102,37.63431962609728,6686
55.77674575666005,37.604729749291096,5468
55.77197810254942,37.63065805078695,7606
55.745012057594984,37.81728384198722,1627
55.806545965387535,37.52709891959381,2061
55.78112506794311,37.60865175735373,3485
55.31493826540008,37.124647621939076,885
55.844050226279315,37.633157050351144,4914
55.72081232668589,37.85063457679385,112
55.74375967816544,37.44843916250685,9502
55.798168151069746,37.73383583456588,4685
55.76806367535193,37.596777110755035,8325
55.76835326963099,37.59543760970239,979
55.76891920761948,37.596290480884335,7408
55.645849881348965,37.425846419706495,6189
55.70397044516471,37.536548166869764,1601
